recprob,subject,encpos,list_type,item,soa
0.666666666666667,28,7,emotional,control-1,6
1,29,7,emotional,control-1,6
1,30,7,emotional,control-1,6
1,33,7,emotional,control-1,6
1,34,7,emotional,control-1,6
1,36,7,emotional,control-1,6
0.666666666666667,37,7,emotional,control-1,6
1,39,7,emotional,control-1,6
1,40,7,emotional,control-1,6
0.5,41,7,emotional,control-1,6
1,42,7,emotional,control-1,6
1,43,7,emotional,control-1,6
0,46,7,emotional,control-1,6
1,47,7,emotional,control-1,6
0,48,7,emotional,control-1,6
0,50,7,emotional,control-1,6
0,52,7,emotional,control-1,6
0.333333333333333,53,7,emotional,control-1,6
1,55,7,emotional,control-1,6
1,58,7,emotional,control-1,6
0.5,59,7,emotional,control-1,6
0,60,7,emotional,control-1,6
1,62,7,emotional,control-1,6
1,63,7,emotional,control-1,6
1,66,7,emotional,control-1,6
0,67,7,emotional,control-1,6
0.5,68,7,emotional,control-1,6
0,69,7,emotional,control-1,6
1,71,7,emotional,control-1,6
1,72,7,emotional,control-1,6
0,73,7,emotional,control-1,6
0,74,7,emotional,control-1,6
1,5,7,emotional,control-2,6
0,6,7,emotional,control-2,6
1,7,7,emotional,control-2,6
0,11,7,emotional,control-2,6
0.333333333333333,12,7,emotional,control-2,6
0.5,14,7,emotional,control-2,6
1,15,7,emotional,control-2,6
1,16,7,emotional,control-2,6
0,17,7,emotional,control-2,6
0.5,20,7,emotional,control-2,6
0,23,7,emotional,control-2,6
0,24,7,emotional,control-2,6
0,26,7,emotional,control-2,6
1,27,7,emotional,control-2,6
0.666666666666667,28,7,emotional,control-2,6
0,29,7,emotional,control-2,6
0,30,7,emotional,control-2,6
0,33,7,emotional,control-2,6
1,34,7,emotional,control-2,6
0,36,7,emotional,control-2,6
0.666666666666667,37,7,emotional,control-2,6
1,39,7,emotional,control-2,6
1,40,7,emotional,control-2,6
0.5,41,7,emotional,control-2,6
1,42,7,emotional,control-2,6
1,43,7,emotional,control-2,6
1,46,7,emotional,control-2,6
0,47,7,emotional,control-2,6
1,48,7,emotional,control-2,6
1,50,7,emotional,control-2,6
1,52,7,emotional,control-2,6
0.666666666666667,53,7,emotional,control-2,6
0.5,55,7,emotional,control-2,6
1,58,7,emotional,control-2,6
1,59,7,emotional,control-2,6
0.5,60,7,emotional,control-2,6
1,62,7,emotional,control-2,6
1,63,7,emotional,control-2,6
1,66,7,emotional,control-2,6
0,67,7,emotional,control-2,6
0.5,68,7,emotional,control-2,6
0,69,7,emotional,control-2,6
0,71,7,emotional,control-2,6
1,72,7,emotional,control-2,6
0,73,7,emotional,control-2,6
0,74,7,emotional,control-2,6
0,5,7,emotional,control+1,6
1,6,7,emotional,control+1,6
0,7,7,emotional,control+1,6
1,11,7,emotional,control+1,6
0.333333333333333,12,7,emotional,control+1,6
1,14,7,emotional,control+1,6
1,15,7,emotional,control+1,6
1,16,7,emotional,control+1,6
0,17,7,emotional,control+1,6
0,20,7,emotional,control+1,6
1,23,7,emotional,control+1,6
0,24,7,emotional,control+1,6
0,26,7,emotional,control+1,6
0,27,7,emotional,control+1,6
0.333333333333333,28,7,emotional,control+1,6
0,29,7,emotional,control+1,6
0,30,7,emotional,control+1,6
1,33,7,emotional,control+1,6
0,34,7,emotional,control+1,6
0,36,7,emotional,control+1,6
0.333333333333333,37,7,emotional,control+1,6
0,39,7,emotional,control+1,6
1,40,7,emotional,control+1,6
0.5,41,7,emotional,control+1,6
0,42,7,emotional,control+1,6
0,43,7,emotional,control+1,6
1,46,7,emotional,control+1,6
0,47,7,emotional,control+1,6
0,48,7,emotional,control+1,6
1,50,7,emotional,control+1,6
0.5,52,7,emotional,control+1,6
0.666666666666667,53,7,emotional,control+1,6
0.5,55,7,emotional,control+1,6
0,58,7,emotional,control+1,6
0.5,59,7,emotional,control+1,6
0.5,60,7,emotional,control+1,6
1,62,7,emotional,control+1,6
1,63,7,emotional,control+1,6
1,66,7,emotional,control+1,6
0,67,7,emotional,control+1,6
1,68,7,emotional,control+1,6
0,69,7,emotional,control+1,6
1,71,7,emotional,control+1,6
1,72,7,emotional,control+1,6
0,73,7,emotional,control+1,6
0,74,7,emotional,control+1,6
0,10,8,emotional,control,6
1,11,8,emotional,control,6
0,12,8,emotional,control,6
0,15,8,emotional,control,6
0,16,8,emotional,control,6
0,17,8,emotional,control,6
0,18,8,emotional,control,6
0.333333333333333,21,8,emotional,control,6
1,22,8,emotional,control,6
0,24,8,emotional,control,6
1,31,8,emotional,control,6
1,33,8,emotional,control,6
1,42,8,emotional,control,6
1,44,8,emotional,control,6
0,45,8,emotional,control,6
1,48,8,emotional,control,6
0,51,8,emotional,control,6
0,56,8,emotional,control,6
0,59,8,emotional,control,6
0,60,8,emotional,control,6
0,61,8,emotional,control,6
1,63,8,emotional,control,6
1,70,8,emotional,control,6
0.5,71,8,emotional,control,6
0,72,8,emotional,control,6
0,75,8,emotional,control,6
1,10,8,emotional,control-1,6
1,11,8,emotional,control-1,6
1,12,8,emotional,control-1,6
1,15,8,emotional,control-1,6
1,16,8,emotional,control-1,6
1,17,8,emotional,control-1,6
1,18,8,emotional,control-1,6
0.333333333333333,21,8,emotional,control-1,6
1,22,8,emotional,control-1,6
0,24,8,emotional,control-1,6
0,31,8,emotional,control-1,6
1,33,8,emotional,control-1,6
1,42,8,emotional,control-1,6
1,44,8,emotional,control-1,6
1,45,8,emotional,control-1,6
0,48,8,emotional,control-1,6
0,51,8,emotional,control-1,6
1,56,8,emotional,control-1,6
0,59,8,emotional,control-1,6
0,60,8,emotional,control-1,6
1,61,8,emotional,control-1,6
1,63,8,emotional,control-1,6
1,70,8,emotional,control-1,6
1,71,8,emotional,control-1,6
1,72,8,emotional,control-1,6
1,75,8,emotional,control-1,6
0,10,8,emotional,control-2,6
1,11,8,emotional,control-2,6
1,12,8,emotional,control-2,6
1,15,8,emotional,control-2,6
0,16,8,emotional,control-2,6
0,17,8,emotional,control-2,6
0,18,8,emotional,control-2,6
0.666666666666667,21,8,emotional,control-2,6
1,22,8,emotional,control-2,6
0,24,8,emotional,control-2,6
1,31,8,emotional,control-2,6
1,33,8,emotional,control-2,6
1,42,8,emotional,control-2,6
0,44,8,emotional,control-2,6
1,45,8,emotional,control-2,6
1,48,8,emotional,control-2,6
0,51,8,emotional,control-2,6
0,56,8,emotional,control-2,6
0,59,8,emotional,control-2,6
0,60,8,emotional,control-2,6
1,61,8,emotional,control-2,6
1,63,8,emotional,control-2,6
1,70,8,emotional,control-2,6
0.5,71,8,emotional,control-2,6
1,72,8,emotional,control-2,6
1,75,8,emotional,control-2,6
1,10,8,emotional,control+1,6
1,11,8,emotional,control+1,6
0,12,8,emotional,control+1,6
1,15,8,emotional,control+1,6
1,16,8,emotional,control+1,6
0,17,8,emotional,control+1,6
0,18,8,emotional,control+1,6
0.333333333333333,21,8,emotional,control+1,6
0,22,8,emotional,control+1,6
0,24,8,emotional,control+1,6
0,31,8,emotional,control+1,6
1,33,8,emotional,control+1,6
1,42,8,emotional,control+1,6
0,44,8,emotional,control+1,6
1,45,8,emotional,control+1,6
1,48,8,emotional,control+1,6
0,51,8,emotional,control+1,6
1,56,8,emotional,control+1,6
0,59,8,emotional,control+1,6
1,60,8,emotional,control+1,6
0,61,8,emotional,control+1,6
0,63,8,emotional,control+1,6
0,70,8,emotional,control+1,6
0,71,8,emotional,control+1,6
1,72,8,emotional,control+1,6
1,75,8,emotional,control+1,6
1,4,11,emotional,control,6
0,6,11,emotional,control,6
1,9,11,emotional,control,6
0,10,11,emotional,control,6
0,20,11,emotional,control,6
1,23,11,emotional,control,6
1,28,11,emotional,control,6
0,30,11,emotional,control,6
0,31,11,emotional,control,6
0,32,11,emotional,control,6
1,35,11,emotional,control,6
1,38,11,emotional,control,6
1,47,11,emotional,control,6
1,53,11,emotional,control,6
0,54,11,emotional,control,6
0,55,11,emotional,control,6
0,57,11,emotional,control,6
1,60,11,emotional,control,6
1,61,11,emotional,control,6
0,62,11,emotional,control,6
1,67,11,emotional,control,6
0.666666666666667,69,11,emotional,control,6
0,71,11,emotional,control,6
1,72,11,emotional,control,6
1,4,11,emotional,control-1,6
1,6,11,emotional,control-1,6
1,9,11,emotional,control-1,6
0,10,11,emotional,control-1,6
1,20,11,emotional,control-1,6
1,23,11,emotional,control-1,6
1,28,11,emotional,control-1,6
1,30,11,emotional,control-1,6
0,31,11,emotional,control-1,6
0.5,32,11,emotional,control-1,6
1,35,11,emotional,control-1,6
1,38,11,emotional,control-1,6
1,47,11,emotional,control-1,6
0,53,11,emotional,control-1,6
0,54,11,emotional,control-1,6
0,55,11,emotional,control-1,6
0.333333333333333,57,11,emotional,control-1,6
1,60,11,emotional,control-1,6
1,61,11,emotional,control-1,6
1,62,11,emotional,control-1,6
1,67,11,emotional,control-1,6
0.666666666666667,69,11,emotional,control-1,6
0,71,11,emotional,control-1,6
0,72,11,emotional,control-1,6
0.5,4,11,emotional,control-2,6
1,6,11,emotional,control-2,6
0,9,11,emotional,control-2,6
0,10,11,emotional,control-2,6
1,20,11,emotional,control-2,6
1,23,11,emotional,control-2,6
0,28,11,emotional,control-2,6
0,30,11,emotional,control-2,6
0,31,11,emotional,control-2,6
0,32,11,emotional,control-2,6
1,35,11,emotional,control-2,6
0,38,11,emotional,control-2,6
1,47,11,emotional,control-2,6
0,53,11,emotional,control-2,6
0,54,11,emotional,control-2,6
1,55,11,emotional,control-2,6
0.333333333333333,57,11,emotional,control-2,6
1,60,11,emotional,control-2,6
0,61,11,emotional,control-2,6
1,62,11,emotional,control-2,6
1,67,11,emotional,control-2,6
0,69,11,emotional,control-2,6
0,71,11,emotional,control-2,6
0,72,11,emotional,control-2,6
1,4,11,emotional,control+1,6
1,6,11,emotional,control+1,6
1,9,11,emotional,control+1,6
0,10,11,emotional,control+1,6
1,20,11,emotional,control+1,6
1,23,11,emotional,control+1,6
1,28,11,emotional,control+1,6
1,30,11,emotional,control+1,6
0,31,11,emotional,control+1,6
1,32,11,emotional,control+1,6
1,35,11,emotional,control+1,6
1,38,11,emotional,control+1,6
1,47,11,emotional,control+1,6
0,53,11,emotional,control+1,6
1,54,11,emotional,control+1,6
1,55,11,emotional,control+1,6
0.666666666666667,57,11,emotional,control+1,6
0,60,11,emotional,control+1,6
1,61,11,emotional,control+1,6
1,62,11,emotional,control+1,6
0,67,11,emotional,control+1,6
1,69,11,emotional,control+1,6
1,71,11,emotional,control+1,6
0,72,11,emotional,control+1,6
0.5,4,12,emotional,control,6
0,6,12,emotional,control,6
1,9,12,emotional,control,6
1,11,12,emotional,control,6
0,14,12,emotional,control,6
1,16,12,emotional,control,6
1,17,12,emotional,control,6
0.5,18,12,emotional,control,6
0,19,12,emotional,control,6
1,22,12,emotional,control,6
1,24,12,emotional,control,6
0,25,12,emotional,control,6
1,26,12,emotional,control,6
0.5,29,12,emotional,control,6
0,30,12,emotional,control,6
1,31,12,emotional,control,6
1,32,12,emotional,control,6
1,33,12,emotional,control,6
1,34,12,emotional,control,6
1,36,12,emotional,control,6
1,38,12,emotional,control,6
0.5,39,12,emotional,control,6
1,41,12,emotional,control,6
1,43,12,emotional,control,6
0.5,44,12,emotional,control,6
1,45,12,emotional,control,6
0.5,46,12,emotional,control,6
0,47,12,emotional,control,6
0,49,12,emotional,control,6
0.5,50,12,emotional,control,6
0,51,12,emotional,control,6
1,52,12,emotional,control,6
1,54,12,emotional,control,6
1,58,12,emotional,control,6
0,59,12,emotional,control,6
0,61,12,emotional,control,6
1,62,12,emotional,control,6
1,63,12,emotional,control,6
0.666666666666667,64,12,emotional,control,6
0,66,12,emotional,control,6
0,70,12,emotional,control,6
0,72,12,emotional,control,6
0,73,12,emotional,control,6
0,74,12,emotional,control,6
0.666666666666667,75,12,emotional,control,6
0.5,4,12,emotional,control-1,6
0,6,12,emotional,control-1,6
0,9,12,emotional,control-1,6
0,11,12,emotional,control-1,6
0,14,12,emotional,control-1,6
1,16,12,emotional,control-1,6
1,17,12,emotional,control-1,6
1,18,12,emotional,control-1,6
0.5,19,12,emotional,control-1,6
1,22,12,emotional,control-1,6
0,24,12,emotional,control-1,6
1,25,12,emotional,control-1,6
1,26,12,emotional,control-1,6
1,29,12,emotional,control-1,6
1,30,12,emotional,control-1,6
0.5,31,12,emotional,control-1,6
0,32,12,emotional,control-1,6
1,33,12,emotional,control-1,6
1,34,12,emotional,control-1,6
0,36,12,emotional,control-1,6
0,38,12,emotional,control-1,6
1,39,12,emotional,control-1,6
1,41,12,emotional,control-1,6
1,43,12,emotional,control-1,6
0.5,44,12,emotional,control-1,6
0,45,12,emotional,control-1,6
0.5,46,12,emotional,control-1,6
0,47,12,emotional,control-1,6
1,49,12,emotional,control-1,6
0,50,12,emotional,control-1,6
1,51,12,emotional,control-1,6
0.5,52,12,emotional,control-1,6
1,54,12,emotional,control-1,6
0,58,12,emotional,control-1,6
0,59,12,emotional,control-1,6
0.5,61,12,emotional,control-1,6
1,62,12,emotional,control-1,6
1,63,12,emotional,control-1,6
1,64,12,emotional,control-1,6
0.5,66,12,emotional,control-1,6
1,70,12,emotional,control-1,6
1,72,12,emotional,control-1,6
1,73,12,emotional,control-1,6
0,74,12,emotional,control-1,6
0,75,12,emotional,control-1,6
0,4,12,emotional,control-2,6
1,6,12,emotional,control-2,6
0,9,12,emotional,control-2,6
1,11,12,emotional,control-2,6
1,14,12,emotional,control-2,6
0,16,12,emotional,control-2,6
1,17,12,emotional,control-2,6
1,18,12,emotional,control-2,6
0.5,19,12,emotional,control-2,6
0,22,12,emotional,control-2,6
1,24,12,emotional,control-2,6
1,25,12,emotional,control-2,6
1,26,12,emotional,control-2,6
1,29,12,emotional,control-2,6
1,30,12,emotional,control-2,6
1,31,12,emotional,control-2,6
1,32,12,emotional,control-2,6
0.5,33,12,emotional,control-2,6
0.5,34,12,emotional,control-2,6
1,36,12,emotional,control-2,6
1,38,12,emotional,control-2,6
1,39,12,emotional,control-2,6
0,41,12,emotional,control-2,6
0,43,12,emotional,control-2,6
0.5,44,12,emotional,control-2,6
1,45,12,emotional,control-2,6
0.5,46,12,emotional,control-2,6
0,47,12,emotional,control-2,6
0.5,49,12,emotional,control-2,6
0.5,50,12,emotional,control-2,6
1,51,12,emotional,control-2,6
1,52,12,emotional,control-2,6
1,54,12,emotional,control-2,6
0,58,12,emotional,control-2,6
0,59,12,emotional,control-2,6
0,61,12,emotional,control-2,6
1,62,12,emotional,control-2,6
1,63,12,emotional,control-2,6
0.333333333333333,64,12,emotional,control-2,6
1,66,12,emotional,control-2,6
0,70,12,emotional,control-2,6
1,72,12,emotional,control-2,6
1,73,12,emotional,control-2,6
1,74,12,emotional,control-2,6
0,75,12,emotional,control-2,6
0.5,4,12,emotional,control+1,6
1,6,12,emotional,control+1,6
0,9,12,emotional,control+1,6
1,11,12,emotional,control+1,6
0,14,12,emotional,control+1,6
0,16,12,emotional,control+1,6
1,17,12,emotional,control+1,6
0,18,12,emotional,control+1,6
0,19,12,emotional,control+1,6
0,22,12,emotional,control+1,6
0,24,12,emotional,control+1,6
1,25,12,emotional,control+1,6
1,26,12,emotional,control+1,6
0,29,12,emotional,control+1,6
1,30,12,emotional,control+1,6
0,31,12,emotional,control+1,6
1,32,12,emotional,control+1,6
1,33,12,emotional,control+1,6
0.5,34,12,emotional,control+1,6
0,36,12,emotional,control+1,6
0,38,12,emotional,control+1,6
1,39,12,emotional,control+1,6
1,41,12,emotional,control+1,6
1,43,12,emotional,control+1,6
1,44,12,emotional,control+1,6
0,45,12,emotional,control+1,6
1,46,12,emotional,control+1,6
0,47,12,emotional,control+1,6
0.5,49,12,emotional,control+1,6
0.5,50,12,emotional,control+1,6
0.5,51,12,emotional,control+1,6
1,52,12,emotional,control+1,6
0.5,54,12,emotional,control+1,6
1,58,12,emotional,control+1,6
1,59,12,emotional,control+1,6
0.5,61,12,emotional,control+1,6
0,62,12,emotional,control+1,6
0,63,12,emotional,control+1,6
1,64,12,emotional,control+1,6
0,66,12,emotional,control+1,6
1,70,12,emotional,control+1,6
1,72,12,emotional,control+1,6
0,73,12,emotional,control+1,6
1,74,12,emotional,control+1,6
0.666666666666667,75,12,emotional,control+1,6
0,5,7,perceptual,oddball,6
0.5,6,7,perceptual,oddball,6
0,7,7,perceptual,oddball,6
0.333333333333333,9,7,perceptual,oddball,6
0,10,7,perceptual,oddball,6
0.75,11,7,perceptual,oddball,6
0,12,7,perceptual,oddball,6
0.5,14,7,perceptual,oddball,6
0,15,7,perceptual,oddball,6
1,16,7,perceptual,oddball,6
1,17,7,perceptual,oddball,6
0,19,7,perceptual,oddball,6
1,20,7,perceptual,oddball,6
0,21,7,perceptual,oddball,6
1,22,7,perceptual,oddball,6
0,23,7,perceptual,oddball,6
1,24,7,perceptual,oddball,6
0.666666666666667,25,7,perceptual,oddball,6
0.5,26,7,perceptual,oddball,6
0.5,27,7,perceptual,oddball,6
0,30,7,perceptual,oddball,6
0,32,7,perceptual,oddball,6
0,33,7,perceptual,oddball,6
1,35,7,perceptual,oddball,6
1,36,7,perceptual,oddball,6
1,37,7,perceptual,oddball,6
0,38,7,perceptual,oddball,6
0.5,39,7,perceptual,oddball,6
1,40,7,perceptual,oddball,6
1,42,7,perceptual,oddball,6
1,43,7,perceptual,oddball,6
1,44,7,perceptual,oddball,6
0.5,45,7,perceptual,oddball,6
1,46,7,perceptual,oddball,6
1,47,7,perceptual,oddball,6
0.666666666666667,48,7,perceptual,oddball,6
1,49,7,perceptual,oddball,6
1,50,7,perceptual,oddball,6
1,51,7,perceptual,oddball,6
0,52,7,perceptual,oddball,6
0.666666666666667,53,7,perceptual,oddball,6
0,54,7,perceptual,oddball,6
0,56,7,perceptual,oddball,6
0.5,57,7,perceptual,oddball,6
0,58,7,perceptual,oddball,6
0,59,7,perceptual,oddball,6
1,60,7,perceptual,oddball,6
0.5,61,7,perceptual,oddball,6
0,62,7,perceptual,oddball,6
1,63,7,perceptual,oddball,6
0,65,7,perceptual,oddball,6
1,66,7,perceptual,oddball,6
1,67,7,perceptual,oddball,6
1,69,7,perceptual,oddball,6
0,70,7,perceptual,oddball,6
1,72,7,perceptual,oddball,6
1,73,7,perceptual,oddball,6
1,74,7,perceptual,oddball,6
1,75,7,perceptual,oddball,6
1,5,7,perceptual,oddball-1,6
1,6,7,perceptual,oddball-1,6
1,7,7,perceptual,oddball-1,6
0.333333333333333,9,7,perceptual,oddball-1,6
1,10,7,perceptual,oddball-1,6
0.75,11,7,perceptual,oddball-1,6
1,12,7,perceptual,oddball-1,6
0.5,14,7,perceptual,oddball-1,6
0,15,7,perceptual,oddball-1,6
0,16,7,perceptual,oddball-1,6
1,17,7,perceptual,oddball-1,6
1,19,7,perceptual,oddball-1,6
0,20,7,perceptual,oddball-1,6
1,21,7,perceptual,oddball-1,6
1,22,7,perceptual,oddball-1,6
0,23,7,perceptual,oddball-1,6
0,24,7,perceptual,oddball-1,6
0.666666666666667,25,7,perceptual,oddball-1,6
0,26,7,perceptual,oddball-1,6
0.5,27,7,perceptual,oddball-1,6
1,30,7,perceptual,oddball-1,6
1,32,7,perceptual,oddball-1,6
1,33,7,perceptual,oddball-1,6
1,35,7,perceptual,oddball-1,6
1,36,7,perceptual,oddball-1,6
0.5,37,7,perceptual,oddball-1,6
0,38,7,perceptual,oddball-1,6
1,39,7,perceptual,oddball-1,6
1,40,7,perceptual,oddball-1,6
0,42,7,perceptual,oddball-1,6
0.5,43,7,perceptual,oddball-1,6
0.5,44,7,perceptual,oddball-1,6
0,45,7,perceptual,oddball-1,6
1,46,7,perceptual,oddball-1,6
1,47,7,perceptual,oddball-1,6
1,48,7,perceptual,oddball-1,6
1,49,7,perceptual,oddball-1,6
0,50,7,perceptual,oddball-1,6
1,51,7,perceptual,oddball-1,6
0,52,7,perceptual,oddball-1,6
0.666666666666667,53,7,perceptual,oddball-1,6
1,54,7,perceptual,oddball-1,6
0,56,7,perceptual,oddball-1,6
0.5,57,7,perceptual,oddball-1,6
0,58,7,perceptual,oddball-1,6
1,59,7,perceptual,oddball-1,6
1,60,7,perceptual,oddball-1,6
0.5,61,7,perceptual,oddball-1,6
0,62,7,perceptual,oddball-1,6
1,63,7,perceptual,oddball-1,6
1,65,7,perceptual,oddball-1,6
0.5,66,7,perceptual,oddball-1,6
0,67,7,perceptual,oddball-1,6
1,69,7,perceptual,oddball-1,6
0,70,7,perceptual,oddball-1,6
0.666666666666667,72,7,perceptual,oddball-1,6
0,73,7,perceptual,oddball-1,6
1,74,7,perceptual,oddball-1,6
0.5,75,7,perceptual,oddball-1,6
1,5,7,perceptual,oddball-2,6
0.25,6,7,perceptual,oddball-2,6
1,7,7,perceptual,oddball-2,6
0.666666666666667,9,7,perceptual,oddball-2,6
1,10,7,perceptual,oddball-2,6
0.75,11,7,perceptual,oddball-2,6
1,12,7,perceptual,oddball-2,6
0.5,14,7,perceptual,oddball-2,6
0,15,7,perceptual,oddball-2,6
0,16,7,perceptual,oddball-2,6
0,17,7,perceptual,oddball-2,6
1,19,7,perceptual,oddball-2,6
0,20,7,perceptual,oddball-2,6
0,21,7,perceptual,oddball-2,6
1,22,7,perceptual,oddball-2,6
0,23,7,perceptual,oddball-2,6
1,24,7,perceptual,oddball-2,6
0.666666666666667,25,7,perceptual,oddball-2,6
0,26,7,perceptual,oddball-2,6
0.5,27,7,perceptual,oddball-2,6
1,30,7,perceptual,oddball-2,6
1,32,7,perceptual,oddball-2,6
1,33,7,perceptual,oddball-2,6
1,35,7,perceptual,oddball-2,6
0,36,7,perceptual,oddball-2,6
0,37,7,perceptual,oddball-2,6
0,38,7,perceptual,oddball-2,6
0,39,7,perceptual,oddball-2,6
1,40,7,perceptual,oddball-2,6
1,42,7,perceptual,oddball-2,6
0.5,43,7,perceptual,oddball-2,6
0,44,7,perceptual,oddball-2,6
0.5,45,7,perceptual,oddball-2,6
0,46,7,perceptual,oddball-2,6
0,47,7,perceptual,oddball-2,6
0.333333333333333,48,7,perceptual,oddball-2,6
1,49,7,perceptual,oddball-2,6
0,50,7,perceptual,oddball-2,6
1,51,7,perceptual,oddball-2,6
0.5,52,7,perceptual,oddball-2,6
0.666666666666667,53,7,perceptual,oddball-2,6
1,54,7,perceptual,oddball-2,6
0,56,7,perceptual,oddball-2,6
0.5,57,7,perceptual,oddball-2,6
1,58,7,perceptual,oddball-2,6
0,59,7,perceptual,oddball-2,6
0,60,7,perceptual,oddball-2,6
0,61,7,perceptual,oddball-2,6
1,62,7,perceptual,oddball-2,6
1,63,7,perceptual,oddball-2,6
1,65,7,perceptual,oddball-2,6
1,66,7,perceptual,oddball-2,6
1,67,7,perceptual,oddball-2,6
1,69,7,perceptual,oddball-2,6
0,70,7,perceptual,oddball-2,6
0.333333333333333,72,7,perceptual,oddball-2,6
1,73,7,perceptual,oddball-2,6
0,74,7,perceptual,oddball-2,6
1,75,7,perceptual,oddball-2,6
0,5,7,perceptual,oddball+1,6
0.5,6,7,perceptual,oddball+1,6
1,7,7,perceptual,oddball+1,6
0.333333333333333,9,7,perceptual,oddball+1,6
1,10,7,perceptual,oddball+1,6
0.75,11,7,perceptual,oddball+1,6
0,12,7,perceptual,oddball+1,6
0.5,14,7,perceptual,oddball+1,6
1,15,7,perceptual,oddball+1,6
1,16,7,perceptual,oddball+1,6
1,17,7,perceptual,oddball+1,6
1,19,7,perceptual,oddball+1,6
1,20,7,perceptual,oddball+1,6
0,21,7,perceptual,oddball+1,6
0,22,7,perceptual,oddball+1,6
0,23,7,perceptual,oddball+1,6
0.5,24,7,perceptual,oddball+1,6
0.666666666666667,25,7,perceptual,oddball+1,6
1,26,7,perceptual,oddball+1,6
0,27,7,perceptual,oddball+1,6
0,30,7,perceptual,oddball+1,6
0.333333333333333,32,7,perceptual,oddball+1,6
1,33,7,perceptual,oddball+1,6
1,35,7,perceptual,oddball+1,6
1,36,7,perceptual,oddball+1,6
0.5,37,7,perceptual,oddball+1,6
0.5,38,7,perceptual,oddball+1,6
0.5,39,7,perceptual,oddball+1,6
0,40,7,perceptual,oddball+1,6
1,42,7,perceptual,oddball+1,6
0.5,43,7,perceptual,oddball+1,6
1,44,7,perceptual,oddball+1,6
0,45,7,perceptual,oddball+1,6
0.5,46,7,perceptual,oddball+1,6
0,47,7,perceptual,oddball+1,6
0.333333333333333,48,7,perceptual,oddball+1,6
1,49,7,perceptual,oddball+1,6
1,50,7,perceptual,oddball+1,6
1,51,7,perceptual,oddball+1,6
0.5,52,7,perceptual,oddball+1,6
0.666666666666667,53,7,perceptual,oddball+1,6
1,54,7,perceptual,oddball+1,6
1,56,7,perceptual,oddball+1,6
0.5,57,7,perceptual,oddball+1,6
0,58,7,perceptual,oddball+1,6
0,59,7,perceptual,oddball+1,6
1,60,7,perceptual,oddball+1,6
0.5,61,7,perceptual,oddball+1,6
0,62,7,perceptual,oddball+1,6
1,63,7,perceptual,oddball+1,6
1,65,7,perceptual,oddball+1,6
0,66,7,perceptual,oddball+1,6
1,67,7,perceptual,oddball+1,6
1,69,7,perceptual,oddball+1,6
0,70,7,perceptual,oddball+1,6
0,72,7,perceptual,oddball+1,6
1,73,7,perceptual,oddball+1,6
1,74,7,perceptual,oddball+1,6
0.5,75,7,perceptual,oddball+1,6
0,4,8,perceptual,oddball,6
1,5,8,perceptual,oddball,6
0.5,7,8,perceptual,oddball,6
1,10,8,perceptual,oddball,6
0.5,12,8,perceptual,oddball,6
1,14,8,perceptual,oddball,6
1,15,8,perceptual,oddball,6
0,16,8,perceptual,oddball,6
0,17,8,perceptual,oddball,6
1,18,8,perceptual,oddball,6
1,21,8,perceptual,oddball,6
0,22,8,perceptual,oddball,6
1,25,8,perceptual,oddball,6
1,28,8,perceptual,oddball,6
1,29,8,perceptual,oddball,6
1,33,8,perceptual,oddball,6
1,34,8,perceptual,oddball,6
1,35,8,perceptual,oddball,6
1,36,8,perceptual,oddball,6
1,38,8,perceptual,oddball,6
0,39,8,perceptual,oddball,6
1,40,8,perceptual,oddball,6
1,42,8,perceptual,oddball,6
0,44,8,perceptual,oddball,6
1,45,8,perceptual,oddball,6
1,46,8,perceptual,oddball,6
0.5,47,8,perceptual,oddball,6
1,48,8,perceptual,oddball,6
1,51,8,perceptual,oddball,6
0,54,8,perceptual,oddball,6
0.5,55,8,perceptual,oddball,6
0,57,8,perceptual,oddball,6
1,58,8,perceptual,oddball,6
1,59,8,perceptual,oddball,6
0.5,61,8,perceptual,oddball,6
1,62,8,perceptual,oddball,6
1,64,8,perceptual,oddball,6
1,65,8,perceptual,oddball,6
1,67,8,perceptual,oddball,6
0,68,8,perceptual,oddball,6
1,70,8,perceptual,oddball,6
1,71,8,perceptual,oddball,6
0,72,8,perceptual,oddball,6
1,74,8,perceptual,oddball,6
0,4,8,perceptual,oddball-1,6
1,5,8,perceptual,oddball-1,6
1,7,8,perceptual,oddball-1,6
1,10,8,perceptual,oddball-1,6
1,12,8,perceptual,oddball-1,6
0,14,8,perceptual,oddball-1,6
1,15,8,perceptual,oddball-1,6
1,16,8,perceptual,oddball-1,6
1,17,8,perceptual,oddball-1,6
0,18,8,perceptual,oddball-1,6
1,21,8,perceptual,oddball-1,6
1,22,8,perceptual,oddball-1,6
0,25,8,perceptual,oddball-1,6
1,28,8,perceptual,oddball-1,6
1,29,8,perceptual,oddball-1,6
0,33,8,perceptual,oddball-1,6
1,34,8,perceptual,oddball-1,6
0,35,8,perceptual,oddball-1,6
0,36,8,perceptual,oddball-1,6
1,38,8,perceptual,oddball-1,6
1,39,8,perceptual,oddball-1,6
1,40,8,perceptual,oddball-1,6
1,42,8,perceptual,oddball-1,6
1,44,8,perceptual,oddball-1,6
1,45,8,perceptual,oddball-1,6
1,46,8,perceptual,oddball-1,6
0.5,47,8,perceptual,oddball-1,6
1,48,8,perceptual,oddball-1,6
1,51,8,perceptual,oddball-1,6
