subject,recall,item_who,word_who,list
65,1,emo_minus_one,asesino,31
65,1,emo_minus_one,suicida,33
65,0,emo_minus_one,sufrimiento,35
65,0,emo_minus_one,tumor,36
65,0,emo_minus_one,c�ncer,37
66,0,emo_minus_one,terrorista,1
66,0,emo_minus_one,amputaci�n,2
66,0,emo_minus_one,c�ncer,3
66,0,emo_minus_one,ahogado,5
66,0,emo_minus_one,traidor,9
66,0,emo_minus_one,asesino,10
66,1,emo_minus_one,ceguera,12
66,0,emo_minus_one,sufrimiento,14
66,0,emo_minus_one,violaci�n,15
66,1,emo_minus_one,masacre,16
66,1,emo_minus_one,parapl�jico,19
66,1,emo_minus_one,plaga,20
66,1,emo_minus_one,tumor,21
66,0,emo_minus_one,sida,23
66,0,emo_minus_one,suicida,29
66,1,emo_minus_one,morgue,30
66,1,emo_minus_one,hambruna,31
66,0,emo_minus_one,asfixia,33
66,0,emo_minus_one,crimen,36
66,0,emo_minus_one,nazi,37
67,1,emo_minus_one,amputaci�n,1
67,0,emo_minus_one,parapl�jico,5
67,1,emo_minus_one,terrorista,9
67,0,emo_minus_one,ceguera,12
67,0,emo_minus_one,sufrimiento,13
67,0,emo_minus_one,violaci�n,14
67,0,emo_minus_one,plaga,16
67,0,emo_minus_one,morgue,19
67,0,emo_minus_one,traidor,21
67,0,emo_minus_one,masacre,23
67,1,emo_minus_one,suicida,26
67,0,emo_minus_one,asesino,28
67,0,emo_minus_one,c�ncer,30
67,1,emo_minus_one,ahogado,31
67,1,emo_minus_one,tumor,32
67,0,emo_minus_one,hambruna,33
67,1,emo_minus_one,crimen,34
67,0,emo_minus_one,asfixia,35
67,1,emo_minus_one,nazi,36
67,0,emo_minus_one,sida,37
68,0,emo_minus_one,tumor,1
68,0,emo_minus_one,ahogado,4
68,0,emo_minus_one,asesino,5
68,0,emo_minus_one,traidor,6
68,0,emo_minus_one,violaci�n,8
68,1,emo_minus_one,c�ncer,9
68,0,emo_minus_one,crimen,10
68,0,emo_minus_one,plaga,11
68,1,emo_minus_one,sufrimiento,14
68,1,emo_minus_one,hambruna,15
68,1,emo_minus_one,amputaci�n,19
68,1,emo_minus_one,ceguera,26
68,0,emo_minus_one,asfixia,27
68,0,emo_minus_one,nazi,28
68,1,emo_minus_one,terrorista,31
68,1,emo_minus_one,masacre,32
68,1,emo_minus_one,morgue,34
68,1,emo_minus_one,suicida,35
68,1,emo_minus_one,sida,36
68,1,emo_minus_one,parapl�jico,38
69,0,emo_minus_one,asesino,1
69,1,emo_minus_one,tumor,2
69,1,emo_minus_one,asfixia,3
69,0,emo_minus_one,amputaci�n,8
69,1,emo_minus_one,c�ncer,9
69,1,emo_minus_one,plaga,11
69,1,emo_minus_one,traidor,12
69,0,emo_minus_one,violaci�n,13
69,0,emo_minus_one,morgue,20
69,1,emo_minus_one,hambruna,21
69,0,emo_minus_one,suicida,23
69,0,emo_minus_one,parapl�jico,24
69,1,emo_minus_one,nazi,28
69,1,emo_minus_one,ahogado,29
69,0,emo_minus_one,sufrimiento,32
69,0,emo_minus_one,ceguera,33
69,1,emo_minus_one,terrorista,34
69,1,emo_minus_one,sida,35
69,0,emo_minus_one,masacre,36
69,1,emo_minus_one,crimen,37
70,1,emo_minus_one,plaga,3
70,0,emo_minus_one,masacre,4
70,1,emo_minus_one,nazi,5
70,0,emo_minus_one,morgue,7
70,1,emo_minus_one,terrorista,8
70,1,emo_minus_one,tumor,10
70,0,emo_minus_one,c�ncer,11
70,0,emo_minus_one,traidor,15
70,1,emo_minus_one,amputaci�n,16
70,0,emo_minus_one,suicida,17
70,1,emo_minus_one,parapl�jico,18
70,1,emo_minus_one,violaci�n,21
70,0,emo_minus_one,ceguera,27
70,1,emo_minus_one,asfixia,28
70,1,emo_minus_one,asesino,31
70,0,emo_minus_one,hambruna,32
70,0,emo_minus_one,crimen,35
70,0,emo_minus_one,sufrimiento,38
70,1,emo_minus_one,sida,39
70,0,emo_minus_one,ahogado,40
71,0,emo_minus_one,traidor,2
71,0,emo_minus_one,asesino,3
71,1,emo_minus_one,masacre,4
71,0,emo_minus_one,parapl�jico,9
71,0,emo_minus_one,morgue,12
71,0,emo_minus_one,tumor,13
71,0,emo_minus_one,hambruna,15
71,1,emo_minus_one,nazi,17
71,0,emo_minus_one,sida,21
71,0,emo_minus_one,violaci�n,23
71,1,emo_minus_one,asfixia,24
71,0,emo_minus_one,suicida,25
71,1,emo_minus_one,ceguera,26
71,0,emo_minus_one,crimen,28
71,1,emo_minus_one,sufrimiento,30
71,1,emo_minus_one,terrorista,31
71,0,emo_minus_one,amputaci�n,32
71,0,emo_minus_one,plaga,38
71,0,emo_minus_one,ahogado,39
71,0,emo_minus_one,c�ncer,40
72,0,emo_minus_one,terrorista,1
72,0,emo_minus_one,amputaci�n,4
72,1,emo_minus_one,crimen,5
72,0,emo_minus_one,plaga,8
72,0,emo_minus_one,ahogado,9
72,0,emo_minus_one,traidor,11
72,1,emo_minus_one,nazi,13
72,0,emo_minus_one,parapl�jico,14
72,0,emo_minus_one,morgue,17
72,0,emo_minus_one,c�ncer,18
72,0,emo_minus_one,violaci�n,21
72,1,emo_minus_one,sufrimiento,26
72,0,emo_minus_one,ceguera,29
72,1,emo_minus_one,tumor,31
72,1,emo_minus_one,sida,34
72,0,emo_minus_one,asfixia,35
72,1,emo_minus_one,suicida,36
72,0,emo_minus_one,masacre,38
72,0,emo_minus_one,hambruna,39
72,0,emo_minus_one,asesino,40
73,1,emo_minus_one,crimen,1
73,1,emo_minus_one,asfixia,3
73,1,emo_minus_one,asesino,5
73,0,emo_minus_one,nazi,6
73,1,emo_minus_one,tumor,8
73,0,emo_minus_one,terrorista,10
73,1,emo_minus_one,violaci�n,11
73,0,emo_minus_one,c�ncer,17
73,1,emo_minus_one,hambruna,19
73,0,emo_minus_one,sufrimiento,21
73,0,emo_minus_one,morgue,22
73,0,emo_minus_one,amputaci�n,25
73,0,emo_minus_one,ahogado,30
73,0,emo_minus_one,ceguera,32
73,0,emo_minus_one,sida,33
73,1,emo_minus_one,traidor,35
73,1,emo_minus_one,suicida,36
73,0,emo_minus_one,masacre,37
73,1,emo_minus_one,plaga,38
73,0,emo_minus_one,parapl�jico,40
74,0,emo_minus_one,masacre,1
74,0,emo_minus_one,amputaci�n,3
74,1,emo_minus_one,parapl�jico,6
74,0,emo_minus_one,c�ncer,9
74,0,emo_minus_one,asesino,14
74,0,emo_minus_one,sufrimiento,16
74,0,emo_minus_one,ceguera,18
74,0,emo_minus_one,suicida,19
74,0,emo_minus_one,asfixia,23
74,0,emo_minus_one,terrorista,25
74,0,emo_minus_one,plaga,26
74,0,emo_minus_one,sida,28
74,0,emo_minus_one,violaci�n,29
74,0,emo_minus_one,morgue,30
74,0,emo_minus_one,traidor,31
74,0,emo_minus_one,tumor,33
74,0,emo_minus_one,nazi,35
74,0,emo_minus_one,ahogado,36
74,1,emo_minus_one,hambruna,37
74,1,emo_minus_one,crimen,40
75,1,emo_minus_one,tumor,2
75,0,emo_minus_one,masacre,6
75,0,emo_minus_one,c�ncer,7
75,0,emo_minus_one,asesino,9
75,0,emo_minus_one,violaci�n,10
75,0,emo_minus_one,nazi,11
75,1,emo_minus_one,hambruna,12
75,0,emo_minus_one,sufrimiento,14
75,1,emo_minus_one,parapl�jico,17
75,0,emo_minus_one,morgue,18
75,1,emo_minus_one,traidor,21
75,0,emo_minus_one,suicida,22
75,1,emo_minus_one,ahogado,23
75,0,emo_minus_one,plaga,25
75,0,emo_minus_one,amputaci�n,26
75,0,emo_minus_one,sida,27
75,1,emo_minus_one,crimen,28
75,1,emo_minus_one,terrorista,33
75,1,emo_minus_one,ceguera,35
75,1,emo_minus_one,asfixia,40
4,0,ce,neurona,2
4,0,ce,alimento,12
4,1,ce,escena,13
4,0,ce,articulaci�n,17
4,0,ce,superficie,20
4,1,ce,mujer,21
4,1,ce,estanque,22
4,0,ce,extranjero,23
4,1,ce,reflectante,25
4,0,ce,asociaci�n,27
4,0,ce,boca,28
4,0,ce,contenedor,31
4,0,ce,andamio,32
4,1,ce,ficci�n,33
4,0,ce,legislaci�n,34
4,1,ce,naturaleza,35
4,1,ce,intercambio,36
4,1,ce,actor,37
4,1,ce,corredor,38
4,1,ce,encuentro,40
5,1,ce,ventana,1
5,1,ce,sol�rium,3
5,0,ce,pulm�n,5
5,0,ce,panorama,6
5,0,ce,cocina,8
5,0,ce,mensaje,9
5,0,ce,cuerpo,12
5,0,ce,vocaci�n,15
5,0,ce,declaraci�n,16
5,1,ce,movimiento,17
5,0,ce,libro,18
5,1,ce,relaci�n,19
5,0,ce,p�blico,26
5,0,ce,planeta,27
5,0,ce,hombro,28
5,0,ce,asamblea,32
5,1,ce,rio,33
5,1,ce,patriotismo,34
5,1,ce,meditaci�n,37
5,0,ce,trastero,38
6,0,ce,consenso,1
6,0,ce,roce,2
6,0,ce,ventana,5
6,0,ce,reuni�n,7
6,0,ce,ficci�n,8
6,1,ce,mensaje,12
6,0,ce,vapor,15
6,0,ce,ejercicio,16
6,0,ce,costa,18
6,0,ce,socio,19
6,0,ce,casillero,20
6,1,ce,encuentro,23
6,0,ce,universo,26
6,0,ce,nudillo,29
6,1,ce,restaurante,30
6,0,ce,empleo,31
6,1,ce,pasaporte,34
6,1,ce,amanecer,35
6,1,ce,imaginaci�n,36
6,1,ce,visi�n,37
7,0,ce,visitante,2
7,0,ce,teatro,4
7,0,ce,vapor,6
7,1,ce,trabajo,7
7,0,ce,emisor,8
7,1,ce,ferri,14
7,1,ce,cine,16
7,0,ce,neurona,17
7,0,ce,comunidad,18
7,1,ce,trama,20
7,0,ce,dama,21
7,0,ce,declaraci�n,22
7,1,ce,sopa,25
7,1,ce,esplendor,27
7,0,ce,naturaleza,28
7,0,ce,balc�n,30
7,0,ce,pierna,34
7,0,ce,corredor,35
7,1,ce,dep�sito,36
7,1,ce,sensaci�n,37
9,1,ce,norma,7
9,1,ce,planeta,13
9,1,ce,eclipse,14
9,1,ce,caj�n,15
9,0,ce,inmigraci�n,16
9,0,ce,costa,17
9,1,ce,f�sico,18
9,1,ce,cr�neo,20
9,1,ce,vista,21
9,1,ce,corredor,23
9,0,ce,desayuno,24
9,0,ce,asociaci�n,26
9,1,ce,branquias,27
9,1,ce,terciopelo,28
9,1,ce,mano,31
9,1,ce,individuo,33
9,0,ce,altura,34
9,1,ce,receptor,35
9,1,ce,tr�fico,38
9,0,ce,cuento,39
10,1,ce,ferri,2
10,0,ce,bajada,3
10,0,ce,destello,4
10,0,ce,universo,5
10,1,ce,vibraci�n,6
10,1,ce,terminal,7
10,1,ce,mu�eca,9
10,1,ce,envase,10
10,1,ce,ficci�n,13
10,1,ce,cumplimiento,15
10,1,ce,inteligencia,17
10,0,ce,carrera,19
10,1,ce,alimento,20
10,0,ce,comunidad,21
10,0,ce,cultura,24
10,0,ce,fuente,27
10,1,ce,viento,29
10,0,ce,ocupaci�n,31
10,0,ce,persona,33
10,0,ce,escena,36
11,1,ce,mar,1
11,0,ce,trabajo,3
11,0,ce,branquias,11
11,1,ce,avi�n,14
11,1,ce,mensaje,17
11,0,ce,atm�sfera,19
11,1,ce,cuento,20
11,1,ce,codo,21
11,1,ce,invitados,23
11,1,ce,creatividad,24
11,1,ce,amanecer,26
11,1,ce,cocinero,27
11,1,ce,extranjero,29
11,0,ce,ba�l,30
11,0,ce,movimiento,32
11,0,ce,cima,33
11,1,ce,nervio,34
11,1,ce,mujer,35
11,1,ce,cine,36
11,0,ce,decisi�n,38
12,0,ce,despensa,5
12,0,ce,casillero,6
12,0,ce,comunicaci�n,11
12,1,ce,piscina,12
12,1,ce,permiso,16
12,1,ce,inhalaci�n,18
12,0,ce,banquero,19
12,1,ce,cultura,21
12,1,ce,protagonista,22
12,0,ce,naturaleza,23
12,0,ce,congregaci�n,25
12,0,ce,piel,26
12,1,ce,entrenador,27
12,1,ce,luminoso,28
12,1,ce,escena,29
12,1,ce,acompa�ante,31
12,1,ce,inteligencia,33
12,1,ce,puente,34
12,1,ce,aeropuerto,39
12,1,ce,pantorrilla,40
14,1,ce,sensaci�n,1
14,1,ce,concentraci�n,2
14,1,ce,estadio,3
14,0,ce,almuerzo,4
14,0,ce,costa,6
14,0,ce,caja,9
14,1,ce,profesi�n,12
14,0,ce,atleta,14
14,1,ce,boca,15
14,0,ce,idioma,16
14,1,ce,tobillo,18
14,1,ce,cr�neo,19
14,0,ce,dama,20
14,1,ce,�ptica,21
14,0,ce,regla,22
14,1,ce,transmisi�n,25
14,0,ce,cima,27
14,1,ce,texto,30
14,0,ce,animal,36
14,0,ce,d�a,38
15,0,ce,trastero,3
15,0,ce,receptor,5
15,1,ce,profesi�n,6
15,1,ce,lago,8
15,1,ce,cena,10
15,1,ce,sol,11
15,0,ce,atleta,14
15,1,ce,neurona,16
15,0,ce,pauta,17
15,0,ce,andamio,19
15,1,ce,universo,20
15,1,ce,idioma,22
15,1,ce,teatro,25
15,0,ce,panorama,26
15,1,ce,simposio,30
15,0,ce,biograf�a,32
15,0,ce,cadera,35
15,1,ce,mujer,37
15,0,ce,contacto,38
15,1,ce,brisa,39
16,0,ce,individuo,1
16,0,ce,bajada,3
16,1,ce,visi�n,4
16,0,ce,comunidad,5
16,0,ce,profesi�n,6
16,1,ce,hombro,8
16,0,ce,protagonista,9
16,0,ce,transmisi�n,10
16,1,ce,p�blico,12
16,0,ce,trastero,14
16,0,ce,palma,18
16,0,ce,filosof�a,23
16,1,ce,cocina,24
16,1,ce,criatura,26
16,0,ce,aire,30
16,0,ce,chispa,31
16,0,ce,resoluci�n,32
16,0,ce,originario,36
16,1,ce,corredor,38
16,0,ce,agua,39
17,0,ce,branquias,3
17,0,ce,natal,5
17,1,ce,empleo,6
17,1,ce,neurona,8
17,1,ce,mano,10
17,0,ce,tejado,11
17,0,ce,criatura,12
17,0,ce,caja,15
17,0,ce,concurrencia,17
17,0,ce,se�al,20
17,1,ce,comida,22
17,0,ce,acompa�ante,23
17,0,ce,reflectante,24
17,0,ce,regla,26
17,1,ce,piel,28
17,0,ce,cuento,29
17,0,ce,cauce,30
17,1,ce,pasajero,36
17,1,ce,visi�n,37
17,1,ce,atleta,38
18,0,ce,armario,3
18,0,ce,estadio,7
18,0,ce,hombro,8
18,1,ce,cr�neo,10
18,0,ce,altura,11
18,1,ce,visado,12
18,0,ce,pulm�n,17
18,0,ce,costa,20
18,1,ce,receptor,21
18,0,ce,universo,22
18,1,ce,ojeada,24
18,0,ce,permiso,26
18,0,ce,cuerpo,28
18,0,ce,dama,29
18,0,ce,deporte,30
18,0,ce,esplendor,32
18,0,ce,congregaci�n,34
18,0,ce,novela,36
18,1,ce,restaurante,37
18,0,ce,trabajo,38
19,0,ce,mensaje,1
19,0,ce,concurrencia,2
19,0,ce,soplo,3
19,0,ce,articulaci�n,5
19,1,ce,bajada,7
19,0,ce,pauta,10
19,0,ce,textura,14
19,0,ce,abogado,16
19,0,ce,sujeto,17
19,0,ce,ojeada,18
19,0,ce,cuento,20
19,1,ce,mente,23
19,1,ce,arroyo,25
19,0,ce,terminal,27
19,1,ce,campo,30
19,0,ce,cena,32
19,0,ce,aer�bic,33
19,1,ce,visado,36
19,0,ce,energ�a,37
19,0,ce,consigna,38
20,1,ce,norma,5
20,0,ce,reuni�n,6
20,0,ce,soplo,7
20,1,ce,persona,9
20,0,ce,estanque,12
20,1,ce,bote,13
20,1,ce,corredor,16
20,1,ce,crecimiento,20
20,1,ce,transferencia,21
20,1,ce,bocata,22
20,0,ce,puente,23
20,1,ce,pasajero,26
20,0,ce,sol�rium,27
20,0,ce,mirada,31
20,1,ce,natal,32
20,0,ce,cuerpo,34
20,0,ce,muslo,36
20,0,ce,historia,37
20,1,ce,pensamiento,39
20,1,ce,f�sico,40
21,0,ce,alimento,3
21,1,ce,mano,4
21,0,ce,inmigraci�n,7
21,1,ce,protagonista,8
21,0,ce,comunicaci�n,10
21,0,ce,ventana,12
21,1,ce,creatividad,14
21,0,ce,brisa,15
21,0,ce,resoluci�n,16
21,1,ce,relaci�n,20
21,1,ce,mar,23
21,1,ce,animal,25
21,0,ce,cuerpo,27
21,0,ce,casillero,28
21,1,ce,reuni�n,29
21,1,ce,teatro,30
21,1,ce,vocaci�n,31
21,1,ce,escena,32
21,0,ce,mantenimiento,36
21,0,ce,d�a,40
22,1,ce,branquias,1
22,1,ce,dep�sito,2
22,1,ce,nacionalidad,3
22,1,ce,nadador,5
22,0,ce,relaci�n,7
22,0,ce,concentraci�n,9
22,0,ce,ocupaci�n,10
22,0,ce,corredor,13
22,1,ce,autor,16
22,1,ce,creatividad,17
22,1,ce,cocinero,21
22,0,ce,superficie,22
22,1,ce,correo,26
22,1,ce,mirada,27
22,1,ce,extremidad,31
22,1,ce,estadio,32
22,0,ce,ley,33
22,0,ce,animal,34
22,1,ce,rascacielos,36
22,1,ce,chispa,40
23,1,ce,comida,1
23,1,ce,entrenador,2
23,0,ce,instrucci�n,3
23,1,ce,dama,5
23,1,ce,ferri,7
23,0,ce,luz,11
23,1,ce,paisaje,12
23,0,ce,contenedor,13
23,1,ce,correo,14
23,1,ce,mu�eca,15
23,0,ce,roce,17
23,0,ce,vapor,18
23,0,ce,teatro,19
23,0,ce,capitulo,22
23,0,ce,simposio,23
23,0,ce,idioma,25
23,0,ce,edificio,27
23,0,ce,fotograf�a,30
23,0,ce,inteligencia,38
23,0,ce,ingeniero,40
24,1,ce,ingeniero,2
24,0,ce,lugare�o,4
24,1,ce,andamio,6
24,1,ce,vista,7
24,1,ce,canal,8
24,0,ce,despensa,9
24,0,ce,consigna,10
24,1,ce,mano,13
24,0,ce,alpinista,17
24,0,ce,capitulo,18
24,1,ce,mensaje,20
24,0,ce,luminoso,21
24,0,ce,decisi�n,23
24,0,ce,ambiente,24
24,0,ce,sensaci�n,25
24,0,ce,comunidad,26
24,0,ce,imaginaci�n,33
24,0,ce,branquias,37
24,0,ce,individuo,38
24,0,ce,festival,39
25,0,ce,cadera,4
25,0,ce,criatura,5
25,1,ce,tipo,8
25,0,ce,luminoso,9
25,1,ce,brinco,10
25,1,ce,�ptica,12
25,0,ce,movimiento,14
25,1,ce,estanque,16
25,0,ce,encuentro,17
25,1,ce,cocinero,18
25,0,ce,intercambio,19
25,1,ce,cuento,22
25,0,ce,contacto,23
25,0,ce,cultura,26
25,1,ce,respiraci�n,28
25,0,ce,norma,29
25,0,ce,concentraci�n,30
25,0,ce,actor,32
25,1,ce,creatividad,33
25,1,ce,almac�n,37
26,0,ce,panorama,1
26,0,ce,dedo,2
26,0,ce,congregaci�n,3
26,0,ce,pierna,4
26,1,ce,editor,5
26,0,ce,alimento,6
26,1,ce,armario,8
26,0,ce,regla,14
26,1,ce,qu�mico,15
26,1,ce,concierto,16
26,0,ce,lugare�o,19
26,1,ce,estanque,21
26,0,ce,vida,22
26,1,ce,branquias,24
26,1,ce,creatividad,25
26,0,ce,rascacielos,26
26,0,ce,individuo,28
26,0,ce,fuente,33
26,0,ce,gimnasio,35
26,0,ce,reflectante,40
27,1,ce,alimento,2
27,1,ce,roce,4
27,1,ce,canal,9
27,0,ce,nudillo,10
27,0,ce,crecimiento,11
27,1,ce,estadio,12
27,1,ce,cine,13
27,1,ce,transferencia,14
27,0,ce,actor,15
27,0,ce,luminoso,17
27,0,ce,regla,19
27,1,ce,novela,20
27,1,ce,brinco,21
27,0,ce,dep�sito,26
27,0,ce,raz�n,27
27,1,ce,ser,29
27,0,ce,inhalaci�n,30
27,0,ce,natal,32
27,0,ce,congregaci�n,36
27,0,ce,ejercicio,38
28,0,ce,contrato,1
28,0,ce,se�al,4
28,0,ce,sol,5
28,1,ce,campo,6
28,0,ce,viaje,7
28,0,ce,alpinista,9
28,1,ce,pantorrilla,12
28,0,ce,cuerpo,13
28,0,ce,contenedor,17
28,1,ce,sujeto,19
28,1,ce,aeropuerto,20
28,0,ce,biograf�a,22
28,1,ce,cerebro,23
28,0,ce,asamblea,25
28,1,ce,cine,26
28,1,ce,restaurante,28
28,1,ce,edificio,30
28,1,ce,branquias,35
28,1,ce,banquero,37
28,0,ce,agua,40
29,0,ce,cocinero,1
29,0,ce,amanecer,2
29,0,ce,importaci�n,4
29,1,ce,originario,7
29,0,ce,movimiento,13
29,1,ce,filosof�a,14
29,0,ce,costa,15
29,0,ce,festival,16
29,1,ce,envase,17
29,1,ce,ventana,18
29,0,ce,grupo,19
29,1,ce,individuo,21
29,0,ce,panorama,23
29,1,ce,editor,24
29,0,ce,regla,25
29,0,ce,campo,26
29,0,ce,ventilaci�n,27
29,0,ce,superficie,28
29,0,ce,mu�eca,29
29,0,ce,abogado,40
30,0,ce,restaurante,1
30,1,ce,cadera,2
30,1,ce,visi�n,6
30,1,ce,mantenimiento,7
30,1,ce,emisor,8
30,0,ce,ambiente,10
30,1,ce,d�a,11
30,0,ce,persona,13
30,0,ce,estadio,14
30,1,ce,ferri,16
30,1,ce,consenso,21
30,0,ce,grupo,23
30,0,ce,abogado,27
30,1,ce,envase,30
30,0,ce,extranjero,31
30,1,ce,nervio,34
30,0,ce,inhalaci�n,35
30,0,ce,meditaci�n,37
30,0,ce,altura,38
30,0,ce,capitulo,39
31,0,ce,permiso,3
31,1,ce,intercambio,4
31,0,ce,aeropuerto,5
31,0,ce,textura,7
31,1,ce,trama,10
31,1,ce,luz,13
31,1,ce,neurona,15
31,1,ce,cauce,17
31,0,ce,puente,18
31,1,ce,lupa,19
31,1,ce,naturaleza,20
31,1,ce,boca,21
31,1,ce,buffet,23
31,1,ce,individuo,28
31,0,ce,almac�n,32
31,1,ce,natal,33
31,1,ce,corredor,36
31,0,ce,mano,38
31,0,ce,comunidad,39
31,0,ce,contable,40
32,0,ce,tobillo,1
32,0,ce,contable,2
32,1,ce,texto,3
32,0,ce,sensibilidad,5
32,1,ce,se�al,10
32,0,ce,lupa,11
32,1,ce,asamblea,13
32,0,ce,persona,14
32,0,ce,estanque,16
32,1,ce,contenedor,17
32,0,ce,vapor,22
32,0,ce,tejado,24
32,1,ce,cena,25
32,1,ce,legislaci�n,26
32,0,ce,chispa,34
32,1,ce,atm�sfera,35
32,1,ce,aer�bic,36
32,1,ce,encuentro,37
32,1,ce,pasaporte,38
32,1,ce,cr�neo,40
33,1,ce,ciclista,2
33,0,ce,mar,7
33,0,ce,video,8
33,0,ce,sensibilidad,10
33,1,ce,trabajo,11
33,0,ce,congreso,13
33,1,ce,inmigraci�n,15
33,0,ce,altillo,16
33,1,ce,novela,18
33,0,ce,intercambio,19
33,0,ce,contrato,22
33,0,ce,reflectante,23
33,0,ce,nevera,24
33,1,ce,hombro,26
33,1,ce,brisa,28
33,1,ce,terminal,29
33,1,ce,cocinero,30
33,1,ce,ambiente,34
33,0,ce,compa�ero,35
33,0,ce,ingenio,36
34,1,ce,libro,2
34,1,ce,panorama,3
34,1,ce,pasajero,4
34,1,ce,ba�l,7
34,1,ce,norma,9
34,0,ce,articulaci�n,10
34,0,ce,transacci�n,12
34,0,ce,asamblea,14
34,1,ce,imaginaci�n,15
34,1,ce,piel,21
34,1,ce,edificio,24
34,1,ce,extranjero,25
34,1,ce,soplo,26
34,0,ce,piscina,30
34,1,ce,comida,31
34,1,ce,campo,33
34,0,ce,sujeto,35
34,0,ce,destello,38
34,0,ce,ejercicio,39
34,1,ce,abogado,40
35,1,ce,cine,1
35,1,ce,cuento,2
35,0,ce,ventana,3
35,1,ce,cena,8
35,0,ce,socio,10
35,1,ce,arroyo,11
35,0,ce,contacto,13
35,0,ce,caminata,14
35,1,ce,f�sico,18
35,1,ce,amanecer,19
35,0,ce,viaje,20
35,1,ce,regla,21
35,0,ce,inteligencia,22
35,1,ce,emisor,26
35,1,ce,avi�n,32
35,0,ce,animal,34
35,1,ce,hombro,35
35,1,ce,ba�l,37
35,1,ce,branquias,38
35,0,ce,reuni�n,40
36,1,ce,metro,1
36,1,ce,simposio,6
36,0,ce,cuerpo,8
36,1,ce,individuo,11
36,0,ce,aprendiz,12
36,1,ce,crecimiento,14
36,0,ce,lago,15
36,0,ce,mano,16
36,1,ce,patriotismo,17
36,1,ce,restaurante,18
36,0,ce,trastero,19
36,1,ce,pulm�n,23
36,0,ce,chispa,24
36,0,ce,fotograf�a,26
36,0,ce,contrato,29
36,0,ce,comunicaci�n,31
36,1,ce,altillo,32
36,1,ce,cabeza,35
36,1,ce,ciclista,36
36,0,ce,protagonista,39
37,0,ce,caja,4
37,0,ce,hombre,6
37,0,ce,idioma,10
37,1,ce,correo,11
37,1,ce,energ�a,13
37,0,ce,inhalaci�n,14
37,1,ce,empleo,15
37,1,ce,muslo,16
37,1,ce,cauce,17
37,0,ce,campo,19
37,1,ce,teatro,20
37,0,ce,bocata,25
37,1,ce,cr�neo,26
37,1,ce,texto,27
37,0,ce,mantenimiento,28
37,1,ce,brinco,30
37,0,ce,pauta,32
37,1,ce,visi�n,34
37,1,ce,simposio,35
37,0,ce,textura,37
38,1,ce,visi�n,2
38,1,ce,protagonista,5
38,0,ce,teatro,7
38,0,ce,vocaci�n,10
38,1,ce,invitados,11
38,0,ce,meditaci�n,12
38,0,ce,altura,13
38,0,ce,intercambio,18
38,0,ce,alimento,19
38,1,ce,carrera,20
38,0,ce,brisa,22
38,0,ce,codo,26
38,0,ce,pauta,27
38,0,ce,humanidad,28
38,0,ce,cuerpo,29
38,0,ce,esplendor,31
38,0,ce,viaje,33
38,0,ce,compa�ero,34
38,1,ce,estanque,36
38,0,ce,bote,38
39,1,ce,rascacielos,4
39,1,ce,observador,5
39,1,ce,humanidad,6
39,0,ce,norma,9
39,1,ce,ficci�n,11
39,0,ce,meditaci�n,12
39,0,ce,dedo,13
39,0,ce,caminata,14
39,0,ce,reuni�n,16
39,0,ce,arroyo,17
39,1,ce,festival,20
39,0,ce,colega,22
39,0,ce,aire,23
39,0,ce,sopa,26
39,1,ce,caja,27
39,0,ce,aprendiz,34
39,1,ce,lugare�o,36
39,1,ce,cadera,38
39,0,ce,esplendor,39
39,0,ce,se�al,40
40,0,ce,muslo,3
40,0,ce,natal,6
40,1,ce,luz,7
40,1,ce,casillero,9
40,1,ce,rascacielos,10
40,0,ce,contable,11
40,0,ce,instrucci�n,12
40,0,ce,comunidad,13
40,0,ce,libro,17
40,0,ce,restaurante,23
40,0,ce,raz�n,24
40,0,ce,vida,25
40,0,ce,superficie,27
40,1,ce,video,28
40,1,ce,mujer,30
40,0,ce,arroyo,31
40,0,ce,pulm�n,34
40,0,ce,deporte,35
40,0,ce,comunicaci�n,36
40,0,ce,festival,40
41,0,ce,sujeto,3
41,1,ce,sopa,4
41,0,ce,destinatario,5
41,1,ce,altillo,6
41,1,ce,cr�neo,7
41,1,ce,empleo,8
41,0,ce,reuni�n,9
41,1,ce,visi�n,10
41,1,ce,capitulo,11
41,1,ce,vida,12
41,1,ce,pantorrilla,16
41,1,ce,energ�a,20
41,0,ce,contrato,22
41,0,ce,sensaci�n,25
41,0,ce,estadio,28
41,1,ce,cauce,32
41,0,ce,visado,33
41,1,ce,aer�bic,34
41,0,ce,consigna,39
41,0,ce,branquias,40
42,1,ce,tejado,1
42,1,ce,avi�n,3
42,1,ce,luz,5
42,1,ce,buffet,6
42,0,ce,intercambio,8
42,0,ce,invitados,15
42,0,ce,observador,16
42,1,ce,visitante,19
42,1,ce,hombro,22
42,0,ce,ficci�n,23
42,0,ce,regla,27
42,0,ce,universo,28
42,0,ce,mujer,29
42,0,ce,contacto,30
42,0,ce,trastero,31
42,0,ce,gimnasio,33
42,0,ce,oxigeno,35
42,1,ce,agua,36
42,1,ce,f�sico,37
42,1,ce,cr�neo,40
43,0,ce,viaje,1
43,1,ce,qu�mico,2
43,0,ce,viento,3
43,0,ce,consigna,4
43,1,ce,regla,5
43,1,ce,roce,8
43,1,ce,bajada,14
